Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-26,GO,Avelinópolis,1,0,0,2417,5202809,0,1,,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-04-27,GO,Avelinópolis,1,0,0,2417,5202809,0,1,,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-04-28,GO,Avelinópolis,1,0,0,2417,5202809,0,1,,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-04-29,GO,Avelinópolis,1,0,0,2417,5202809,0,1,0.0,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-04-30,GO,Avelinópolis,1,0,0,2417,5202809,0,1,0.0,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-01,GO,Avelinópolis,1,0,0,2417,5202809,0,1,0.0,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-02,GO,Avelinópolis,1,0,0,2417,5202809,0,1,0.0,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-03,GO,Avelinópolis,1,0,0,2417,5202809,0,1,0.0,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-04,GO,Avelinópolis,1,0,0,2417,5202809,0,1,-0.1667,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-05,GO,Avelinópolis,1,0,0,2417,5202809,0,1,0.0,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-06,GO,Avelinópolis,1,0,0,2417,5202809,0,1,0.0,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-07,GO,Avelinópolis,0,0,0,2417,5202809,0,0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-08,GO,Avelinópolis,1,0,0,2417,5202809,0,1,-0.1667,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-09,GO,Avelinópolis,1,0,0,2417,5202809,0,1,-0.1667,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-10,GO,Avelinópolis,1,0,0,2417,5202809,0,1,,,,,,,,,,,,,,,0.0,,413.74,0.0,0.0,0.0,413.74
2020-05-11,GO,Avelinópolis,0,0,0,2417,5202809,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-12,GO,Avelinópolis,0,0,0,2417,5202809,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
