Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Yemen,Middle East & North Africa,Low income,2020-01-22,15.55,48.52,29964549,554,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-23,15.55,48.52,29964549,554,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-24,15.55,48.52,29964549,554,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-25,15.55,48.52,29964549,554,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-26,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-27,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-28,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-29,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-30,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-01-31,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-02-01,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
Yemen,Middle East & North Africa,Low income,2020-02-02,15.55,48.52,29964549,554,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
